battery_id,formula_charge,formula_discharge,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_voltage_step,stability_charge,stability_discharge,fracA_charge,fracA_discharge,max_delta_volume,num_steps
mp-540496_Na,Cu(PO3)3,NaCu(PO3)3,4.73160593155173,82.86085635320941,259.37509292611736,392.0649194143015,1227.260728185998,0.0,0.012643613750013001,0.011525100178553,0.0,0.07142857142857101,0.06994219138278701,1
mp-540735_Na,Cs2UBr6,Cs2NaUBr6,1.146542039051727,26.634917476098167,111.51684924397205,30.538052593020087,127.85875572080782,0.0,0.0,0.015619666,0.0,0.1,0.066434180103435,1
mp-553997_Na,Mn(PO3)5,Na2Mn(PO3)5,5.518748891551727,108.11901265974251,281.5638552065249,596.6816812716211,1553.8802138220403,0.0,0.067134472301587,0.0,0.0,0.08695652173913,0.032649624134923005,1
mp-554252_Na,K2CrF6,K2NaCrF6,5.256506976551723,100.3151229072788,297.03339076522775,527.3071434157546,1561.3580908262338,0.0,0.0,0.0,0.0,0.1,0.035666679242374,1
mp-554302_Na,Cs2MnF6,Cs2NaMnF6,3.040560616551719,58.553146309689716,252.92749663309647,178.0343906444332,769.0413851056106,0.0,0.0,0.046311406000014,0.0,0.1,0.088332356025818,1
mp-556353_Na,Rb2NiF6,Rb2NaNiF6,4.578058656551722,73.10640864318114,287.95320169319615,334.685426938323,1318.2666476933205,0.0,0.0,0.003064035500004,0.0,0.1,0.027058084263794004,1
mp-556692_Na,NaFe3(PO4)3,Na2Fe3(PO4)3,3.751246721551734,53.771954146942406,195.66668442466136,201.71186670514786,733.9940084649087,0.0,0.05501050982455401,0.009357669208315001,0.052631578947368,0.1,0.039539820351895,1
mp-556757_Na,K2NiF6,K2NaNiF6,4.676244266551723,97.86198817079767,306.5232080444695,457.6265610970452,1433.3773941829918,0.0,0.0,0.004150783000002,0.0,0.1,0.038151738623440005,1
mp-556822_Na,NaCuP2O7,Na2CuP2O7,4.17689376405173,94.54823680922271,281.22521564141505,394.9179407305286,1174.6478495067295,0.0,0.017396540909091002,0.008205520625,0.09090909090909001,0.16666666666666602,0.039693862506569005,1
mp-557171_Na,NaCu(PO3)4,Na2Cu(PO3)4,4.838523791551726,63.001029098043745,175.92412834744405,304.8319781831272,851.2130805171074,0.0,0.006107413125007,0.0,0.055555555555555004,0.105263157894736,0.022755897452228002,1
mp-557397_Na,K2MnF6,K2NaMnF6,3.855023356551729,99.222544723181,294.933740276492,382.50522740436134,1136.9764574010383,0.0,0.0,0.0,0.0,0.1,0.030635571576359003,1
mp-557716_Na,Ni(PO3)3,NaNi(PO3)3,5.285876136551725,84.12291468287461,237.55120341611638,444.6633072593836,1255.6662373463942,0.0,0.058861207115397,0.0,0.0,0.07142857142857101,0.029256726094191002,1
mp-558048_Na,V(GeO3)2,NaV(GeO3)2,3.156789026551724,85.02801091922686,364.0328350490632,268.41549181933556,1149.1748589873966,0.0,0.046880893703709,0.0,0.0,0.1,0.031406061982007,1
mp-558049_Na,NaV3P2O13,Na2V3P2O13,3.693653609051726,57.177253941450054,164.6726625778062,211.192970376504,608.2437744426709,0.0,0.0,0.0,0.052631578947368,0.1,0.033418554319772004,1
mp-558050_Na,Rb2MnF6,Rb2NaMnF6,3.765955136551728,73.86302326840693,276.9106704337604,278.1648318788969,1042.8331616860028,0.0,0.0,0.0,0.0,0.1,0.026796367130348,1
mp-559281_Na,Cr2(PS4)3,Na3Cr2(PS4)3,3.119356584885057,123.57313834032347,270.34370099048147,385.4686827968002,843.2984038668554,0.0,0.10279629097058701,0.0,0.0,0.15,0.004930372780976001,1
mp-559563_Na,Rb2CoF6,Rb2NaCoF6,4.910117116551735,73.05862180977002,293.3848669342516,358.72638945983164,1440.554056871122,0.0,0.0,0.0,0.0,0.1,0.09526012388588201,1
mp-560506_Na,TiP2O7,NaTiP2O7,1.620052679051714,109.48313289533192,315.7446235020144,177.3684427580573,511.5229232006132,0.0,0.0,0.061428498984851004,0.0,0.09090909090909001,0.035678057430756,1
mp-560562_Na,Rb2CrF6,Rb2NaCrF6,4.498360276551725,74.46678479711632,280.6733337442105,334.978426653874,1262.5697752023013,0.0,0.0,0.0,0.0,0.1,0.045265140264845,1
mp-560624_Na,Na3Bi(P2O7)2,Na5Bi(P2O7)2,4.666740184051722,79.78817223221652,280.2025370700465,372.35066956812466,1307.6324394180283,0.0,0.083616888977269,0.0027573247916670004,0.13636363636363602,0.208333333333333,0.0033844753889110003,1
mp-560671_Na,Rb2VF6,Rb2NaVF6,4.005764786551726,74.68562575079928,276.79064002428447,299.17304969413254,1108.7581990563936,0.0,0.0,0.0,0.0,0.1,0.016347304551869002,1
mp-560780_Na,Ni3P4O15,Na4Ni3P4O15,5.320454675301722,169.6496727063401,565.8337750791407,902.6133943138542,3010.4929540634366,0.0,0.24401676715908402,0.0,0.0,0.15384615384615302,0.028660758743234004,1
mp-562436_Na,CoPO4,NaCoPO4,4.285361037801724,151.51125369018754,543.6815480200909,649.2804233524224,2329.8717228570245,0.0,0.101575182916667,0.029629225535714003,0.0,0.14285714285714202,0.032444458257653006,1
mp-562546_Na,Co3P4O15,Na4Co3P4O15,4.738210525926728,169.45676280312333,556.1056372502809,802.9218172032279,2634.9455839464717,0.0,0.170363742272735,0.033183480625006,0.0,0.15384615384615302,0.07264341800046101,1
mp-569885_Na,Cs2TaCl6,Cs2NaTaCl6,0.8984755465517261,39.27149400129235,148.74850684496425,35.28447703671399,133.64689598628246,0.0,0.0,0.094373184583335,0.0,0.1,0.021850209935507,1
mp-570990_Na,Cs2MoCl6,Cs2NaMoCl6,2.404134966551726,44.85913813452191,149.08973029771076,107.84742255857813,358.43183376249283,0.0,0.0,0.006399425750006,0.0,0.1,0.00041630913134100005,1
mp-584094_Na,MnP2O7,NaMnP2O7,4.993953421551726,106.4094970483249,338.54364661429804,531.4040718700804,1690.6712023540722,0.0,0.101957621249999,0.004112530227276001,0.0,0.09090909090909001,0.050200433153803,1
mp-585266_Na,MnP2O7,Na2MnP2O7,4.05877872905172,195.018501417946,566.7983177459186,791.536945326702,2300.5089557294327,0.0,0.072622637499999,0.000365394166674,0.0,0.16666666666666602,0.12310117866297601,1
mp-6226_Na,Sn4(PO4)3,NaSn4(PO4)3,4.348646971551719,34.240423562030486,127.47590631571633,148.899514227672,554.3477139456505,0.0,0.088842810855254,0.0,0.0,0.05,0.015369858783492,1
mp-6465_Na,Ti(SiO3)2,NaTi(SiO3)2,1.283247486551733,120.17298946517072,397.5247375352412,154.2116866825883,510.12262028423584,0.0,0.03947997,0.011605395031242001,0.0,0.1,0.031140861135458,1
mp-6467_Na,NaCuP2O7,Na2CuP2O7,4.083998061551728,94.54823680922271,278.43992585165483,386.13481585199935,1137.1481174367652,0.0,0.0,0.0,0.09090909090909001,0.16666666666666602,0.029615707794994003,1
mp-6496_Na,Ba2(CuO2)3,Ba2Na(CuO2)3,2.459639041551728,45.87109797100768,248.63259109029897,112.82634344833474,611.5464280478657,0.0,0.058274485909092004,0.0,0.0,0.08333333333333301,0.025767618930216,1
mp-6761_Na,Ti2(PO4)3,Na3Ti2(PO4)3,2.306019463218399,178.82858745608107,514.1631548909689,412.38220325357656,1185.6702424483506,3.913869769999991,0.013037193112749002,0.057148416293324004,0.0,0.15,0.11736521599758701,2
mp-683773_Na,CoPO4,NaCoPO4,3.762495864468388,151.51125369018754,485.96047767018075,570.0604654297514,1828.4242875291375,0.0,0.024707508194445,0.038437671964286005,0.0,0.14285714285714202,0.050194594412819,1
mp-689925_Na,Cs2NiF6,Cs2NaNiF6,4.227831216551717,58.07666691669115,262.9824904928983,245.53834534366322,1111.8455827123905,0.0,0.0,0.028489873999999003,0.0,0.1,0.095016872957406,1
mp-697730_Na,Mn3(PO4)4,Na6Mn3(PO4)4,3.469875774885057,235.5697164078063,716.5236031397538,817.3976522599902,2486.247892667987,0.0,0.094573069673917,0.085801139051721,0.0,0.206896551724137,0.14024297968184002,1
mp-705395_Na,Fe3P4O15,Na4Fe3P4O15,2.399544355926725,171.97520463267662,540.429325374118,412.6621316356828,1296.7841374787524,0.0,0.08493657473485601,0.19394644211538903,0.0,0.15384615384615302,0.094957735850937,1
mp-705562_Na,Mo4P5O24,Na3Mo4P5O24,3.616627704885051,81.08689361220995,268.76610806000286,293.26110594098515,972.0269525439357,0.0,0.0070572862878800005,0.0,0.0,0.08333333333333301,0.009389674813241001,1
mp-752752_Na,LiMnF6,Na2LiMnF6,4.931043946551725,241.61912663054147,732.084580551119,1191.4345317426462,3609.9412392904537,0.0,0.0,0.10461474675000501,0.0,0.2,0.21145854604209602,1
mp-753211_Na,FeCuS2,NaFeCuS2,1.727397416551724,129.78248659286524,503.04769197989367,224.18593205417426,868.9632835283761,0.0,0.170007523749999,0.08891478285713801,0.0,0.2,0.12795357728199602,1
mp-753571_Na,LiVF6,Na2LiVF6,3.2144916515517252,246.0516757161408,730.2817164906055,790.931057439847,2347.484480939915,0.0,0.0,0.137307851999993,0.0,0.2,0.092759160800778,1
mp-759981_Na,Cu(PO3)3,NaCu(PO3)3,5.158361739051731,82.86085635320941,239.320995079274,427.426271077457,1234.5042643687148,0.0,0.053529774326936,0.019008263035695,0.0,0.07142857142857101,0.038034457613260006,1
mp-760263_Na,Fe7(PO4)8,Na8Fe7(PO4)8,3.417543051551721,160.65577586427503,536.2430291135925,549.0480304966038,1832.6336380902053,0.0,0.09030250535461201,0.061339868318195004,0.0,0.145454545454545,0.114182437857771,1
mp-761068_Na,NaTi2(PO4)3,Na11Ti8(PO4)12,1.236566780837445,105.66741867470942,306.34436337539046,130.664819749988,378.81526324680317,0.0,0.038268204305556004,0.064677288994089,0.055555555555555004,0.139240506329113,0.08279904164713,1
mp-768444_Na,MnPO4,Na2Mn3(PO4)3,3.6729767515517153,108.13420055862515,378.20080190047395,397.17440469946064,1389.1227527986564,0.0,0.024829921666668003,0.0,0.0,0.1,0.078330807825624,1
mp-866668_Na,Rb2SbBr6,Rb2NaSbBr6,2.557676156551721,33.70791765368529,118.20348822751568,86.21393726983973,302.326243460759,0.0,0.0,0.031378415750005,0.0,0.1,0.12767288987434902,1
mp-989514_Na,Cs2SbCl6,Cs2NaSbCl6,3.135656256551723,43.00079932612073,135.22860146626928,134.83572544367559,424.03041025244676,0.0,0.0,0.0013206169999990002,0.0,0.1,0.06474629238037001,1
mp-989545_Na,Rb2SbCl6,Rb2NaSbCl6,3.043628696551717,50.721631812990644,139.44902812093588,154.37781412194886,424.4310636951279,0.0,0.0,0.0,0.0,0.1,0.107720256273356,1
mp-1173809_Na,Na5Mg4Fe8(PO4)12,Na2MgFe2(PO4)3,2.650199029885057,43.05333178328426,147.93169417878758,114.09989812537945,392.0484324018759,0.0,0.006410799025974001,0.012871735541656002,0.064935064935064,0.1,0.015586605020234002,1
mp-1176385_Na,Na2MnPCO7,Na5Mn2P2(CO7)2,3.099622796551703,50.116323516569366,139.6008599135883,155.34169885131863,432.71000780637905,0.0,0.010254088333333002,0.0043961240000140005,0.16666666666666602,0.2,0.019715041193803,1
mp-1176405_Na,Na2FePCO7,Na5Fe2P2(CO7)2,2.774276836551738,49.94691127830643,141.91437548089007,138.5665590167103,393.7097646703393,0.0,0.014396732708333,0.0054599469999860005,0.16666666666666602,0.2,0.027757010938259004,1
mp-1210177_Na,Mn3Ag(PO4)3,NaMn3Ag(PO4)3,4.169085676551706,46.162794765129206,187.7947913058404,192.45664644489625,782.9325745641961,0.0,0.036993177368408,0.0,0.0,0.05,0.037967644111603006,1
mp-1220811_Na,ZrNb(PO4)3,NaZrNb(PO4)3,1.6818045948850262,54.47076488511429,170.50377537873695,91.60918267068716,286.7540328772042,0.0,0.0,0.018076477083333,0.0,0.055555555555555004,0.001077454856309,1
mp-16553_Na,Ca9Mn(PO4)7,NaCa9Mn(PO4)7,4.632047936551718,24.289258924589433,74.89907443039084,112.50901168201489,346.93610316492544,0.0,0.019003265567122,0.0,0.0,0.021739130434782,0.00638725597874,1
mp-19261_Na,NaMnPCO7,Na3MnPCO7,3.369558361551721,192.20273485963236,550.8896717030184,647.6383323593827,1856.2548995793884,0.8122611700000131,0.0,0.0,0.09090909090909001,0.23076923076923,0.073265602924694,2
mp-21590_Na,Na2Fe2C4SO16,Na6Fe2C4SO16,3.904088337801721,183.03058987831173,506.1406198119334,714.5675914048866,1976.0176910955038,1.178834767499992,0.08343677840000101,0.0,0.08,0.206896551724137,0.034428311613011,2
mp-22135_Na,NaFePCO7,Na3FePCO7,3.443899664051723,191.5797090750565,561.990676161262,659.781295722714,1935.439500831971,1.757291475000002,0.040621705954548004,0.0,0.09090909090909001,0.23076923076923,0.010974811361596,2
mp-23689_Na,CoH8(SO6)2,Na2CoH8(SO6)2,4.997184529051726,145.2264961768974,345.96040210375486,725.7235999035813,1728.827969057398,0.0,0.07593412634058501,0.0011986445999890001,0.0,0.08,0.036747689052181,1
mp-542864_Na,NiH12(SO7)2,Na2NiH12(SO7)2,4.567539719051727,132.38901012963962,286.3509773756667,604.6920621330703,1307.91946275264,0.0,0.051400144655173,0.017104481129032,0.0,0.06451612903225801,0.18077973977046602,1
mp-556404_Na,MnPO4F,Na2MnPO4F,3.864972674676721,249.4468036394037,790.6479812461021,964.105079851745,3055.8328428044974,0.0,0.035307653035705,0.0,0.0,0.22222222222222202,0.286561754856125,1
mp-562419_Na,Ca9Co(PO4)7,NaCa9Co(PO4)7,3.342796981551718,24.20163287609286,75.53372033487295,80.90114532682603,252.49389234078492,0.0,0.004759217181229,0.009460332282563001,0.0,0.021739130434782,4.5324756565712234e-05,1
mp-6838_Na,LiFe(Si2O5)3,Na2LiFe(Si2O5)3,4.5699816103017135,103.62675219567404,277.82054697824987,473.57235186952306,1269.6347906545652,0.0,0.10623750572463501,7.439675000497914e-05,0.0,0.08,0.026649669605583,1
mp-694890_Na,CaFe2(SiO3)4,NaCaFe2(SiO3)4,2.733554456551705,55.94217665626135,194.67334431576876,152.920986307926,532.1501879261942,0.0,0.028742488728063002,0.006143295041673,0.0,0.05,0.027761134450751002,1
mp-753652_Na,Na3Ni2P2(CO7)2,Na3NiPCO7,4.058584699885058,142.23676513448655,431.5574494063427,577.2799587359716,1751.5124612820025,0.46488363249999004,0.044120722608695005,0.0,0.130434782608695,0.23076923076923,0.02189481609775,2
mp-754061_Na,NaSnPCO7,Na3SnPCO7,2.060048156551726,156.43211808080224,477.4971943095216,322.25769647783864,983.6672148959515,0.0,0.025085609227268,0.051697199535256005,0.09090909090909001,0.23076923076923,0.20770293100099002,1
mp-754649_Na,MnCSO7,Na2MnCSO7,4.100874681551726,208.58069746847022,527.7328210763199,855.3633013088498,2164.166164575747,0.0,0.08731661375000101,0.036719868750002,0.0,0.16666666666666602,0.21292472878333002,1
mp-754871_Na,NaBiAsCO7,Na3BiAsCO7,2.6098949865517262,112.40397730714369,472.01888405685224,293.3625768423883,1231.9197190577192,3.7507043100000033,0.07081022931818401,0.09652927391025001,0.09090909090909001,0.23076923076923,0.04716535784528501,2
mp-755361_Na,Na2VBAsO7,Na3VBAsO7,2.894381646551725,84.37711870527087,266.1884261563742,244.21958376945227,770.4508951914986,0.0,0.08288265376984601,0.02130689807691,0.16666666666666602,0.23076923076923,0.031270444906714004,1
mp-756274_Na,Na2FeBPO7,Na3FeBPO7,3.662467991551725,96.20234988805166,283.45927476172653,352.3380271770489,1038.1605207232892,0.0,0.055398535642364,0.023322315618129003,0.16666666666666602,0.23076923076923,0.015524595118022,1
mp-756330_Na,Na2FeBAsO7,Na3FeBAsO7,3.612905546551719,83.09436392113066,268.4581686410172,300.21208829784,969.9140065002479,0.0,0.055858720148803005,0.030033047390109,0.16666666666666602,0.23076923076923,0.025283049552800002,1
mp-756707_Na,Na2VBPO7,Na3VBPO7,2.967536531551719,97.92592715302656,281.12329988261274,290.59876621267875,834.2436622720224,0.0,0.085130277202384,0.013613313935437,0.16666666666666602,0.23076923076923,0.030335772820358,1
mp-756769_Na,Na2TlPCO7,Na3TlPCO7,2.383596366551732,62.57161901998169,244.4746494313109,149.1454837452876,582.7288860984811,0.0,0.0,0.036959213915602,0.16666666666666602,0.23076923076923,0.081369335293311,1
mp-757045_Na,Ti3Nb(CuO4)3,NaTi3Nb(CuO4)3,3.337308996551716,41.73853696201145,210.6958222148917,139.29439490622715,703.157063013619,0.0,0.06824739484492001,0.06850200349999501,0.0,0.05,0.017559270106711003,1
mp-759323_Na,Na2FePCO7,Na5Fe2P2(CO7)2,2.5740071515517142,49.94691127830643,141.60670071681037,128.56370682827975,364.4966603527132,0.0,0.014135996041666002,0.013220427199986002,0.16666666666666602,0.2,0.023941283608864,1
mp-767526_Na,Na2CuPCO7,Na3CuPCO7,3.362398286551713,93.22397962611988,285.4735512122091,313.45614936039726,959.8757794517645,0.0,0.0,0.008190581250002,0.16666666666666602,0.23076923076923,0.036124648692496,1
mp-767538_Na,NaCePCO7,Na2CePCO7,2.552144956551718,78.57925159556763,249.28891748719153,200.54564064923645,636.2214534891732,0.0,0.029361832784099002,0.025715869711538,0.09090909090909001,0.16666666666666602,0.036822650451961,1
mp-767550_Na,NaTiPCO7,Na2TiPCO7,1.5432666315517198,107.71139236225964,283.0924073601767,166.22739767065016,436.8870659246074,0.0,0.023552068724748,0.080089908776068,0.09090909090909001,0.16666666666666602,0.023046192700086003,1
mp-767606_Na,NaNdPCO7,Na2NdPCO7,4.186945046551717,77.64003867269946,252.07004187964844,325.07457533474275,1055.4034132320778,0.0,0.09512496318181501,0.029830898576389004,0.09090909090909001,0.16666666666666602,0.047037429772558,1
mp-767754_Na,Na4Bi2P(CO4)4,Na6Bi2P(CO4)4,2.6485054940517223,60.166773561902986,227.700180086659,159.35203033806596,603.065177956083,1.275940355000017,0.067074688155869,0.077907932852013,0.148148148148148,0.206896551724137,0.035200926799759,2
mp-768027_Na,Na2MnPCO7,Na5Mn2P2(CO7)2,3.155611796551742,50.116323516569366,139.6276162592532,158.1476616886898,440.6105529920992,0.0,0.009036275000001,0.0009874632000130001,0.16666666666666602,0.2,0.01297905857535,1
mp-768085_Na,NaMnPCO7,Na2MnPCO7,3.877459166551734,104.73507929194264,284.10388956635893,406.1059932600657,1101.60123085208,0.57732716000001,0.019404587272727,0.009306686666667001,0.09090909090909001,0.16666666666666602,0.051845981444865005,2
mp-768103_Na,NaVPCO7,Na3VPCO7,2.440613730301724,194.99710311407102,548.6581468569964,475.9126072292628,1339.062606461085,1.634262997500002,0.036701005454538006,0.012394549739576,0.09090909090909001,0.23076923076923,0.063204372017703,2
mp-768121_Na,NaSbPCO7,Na2SbPCO7,3.886266746551729,83.04876582985173,254.25930881452925,322.7496569867144,988.1194968471323,0.0,0.100149997511358,0.0,0.09090909090909001,0.16666666666666602,0.027183058604246003,1
mp-768122_Na,NaBiPCO7,Na2BiPCO7,4.461097456551716,65.37900188552294,254.8342893086991,291.66209902339625,1136.8405998772018,0.0,0.069386899545459,0.0,0.09090909090909001,0.16666666666666602,0.033568701024982,1
mp-768125_Na,NaGePCO7,Na3GePCO7,2.132724569051728,180.73111040163943,528.8526524446742,385.4496795455767,1127.897045276931,0.0,0.039923883526168005,0.07034976269052501,0.09090909090909001,0.23076923076923,0.15662952323318702,1
mp-768253_Na,Na4Bi2As(CO4)4,Na6Bi2As(CO4)4,2.711236846551731,57.3383115695079,225.58839662747494,155.45774304631325,611.6235730909364,1.6611376699999871,0.085156742600306,0.09643778167385601,0.148148148148148,0.206896551724137,0.047897787208361006,2
mp-768257_Na,Na2Bi2C4SO16,Na6Bi2C4SO16,2.808920395301722,120.18633536338419,460.9436890869282,337.5938486387825,1294.7541293618888,3.039168932500004,0.08657926169999901,0.091845204371407,0.08,0.206896551724137,0.07035973292120701,2
mp-768326_Na,Na4Sn2C4SO16,Na6Sn2C4SO16,2.800981544051726,75.34253816866574,228.80173510776214,211.0330588924455,640.8694372838537,0.0,0.06727798647762201,0.026082981889366003,0.148148148148148,0.206896551724137,0.040314917004253006,1
mp-768461_Na,Na4Co2P(CO4)4,Na6Co2P(CO4)4,4.224462604051727,90.72761762293993,262.00692605541457,383.27542780281414,1106.838461123645,0.189775875000009,0.081551116898153,0.021231575468392,0.148148148148148,0.206896551724137,0.018675591204741,2
mp-768574_Na,Na2MnBPO7,Na3MnBPO7,3.668716216551733,96.51655586382483,276.8143176007037,354.0918536633354,1015.5531759554036,0.0,0.069957487617182,0.007923116267154001,0.16666666666666602,0.23076923076923,0.035911391000941005,1
mp-768582_Na,Na2BiBPO7,Na3BiBPO7,3.637906706551721,62.079226354215486,246.99746813768684,225.83843389154288,898.553745839386,0.0,0.07551740836805701,0.020522083202662002,0.16666666666666602,0.23076923076923,0.018314198234093002,1
mp-768598_Na,NaNiCSO7,Na2NiCSO7,4.12187752405173,102.7883136966566,281.58446588389126,423.6808399614274,1160.6566810489223,0.0,0.045019359999999,0.035010615624982006,0.09090909090909001,0.16666666666666602,0.028872810078638,1
mp-768661_Na,FeCSO7,Na2FeCSO7,3.8926054365517233,207.847172023377,541.2271572241084,809.0670317900984,2106.7837746199984,0.901993090000019,0.089343333416668,0.035865378333340005,0.0,0.16666666666666602,0.12877107137767602,2
mp-768663_Na,Na2SiBiCO7,Na3SiBiCO7,3.485697316551711,62.322980903367565,249.173846233891,217.23904729437186,868.5446071723426,0.0,0.034626122630215,0.0,0.16666666666666602,0.23076923076923,0.029621441716033002,1
mp-769373_Na,Na5Sn2P(CO4)4,Na6Sn2P(CO4)4,2.679763736551709,37.729138330288315,115.97703327723016,101.10517670884973,310.7910480491722,0.0,0.093120155781249,0.074978753498564,0.17857142857142802,0.206896551724137,0.030806550169652003,1
mp-769459_Na,Na3Ni2P2(CO7)2,Na5Ni2P2(CO7)2,4.112834931551735,98.84444186871173,288.39048781195123,406.5308733073724,1186.1024722002378,0.0,0.040802623260869,0.006211325975006001,0.130434782608695,0.2,0.021863361042883,1
mp-769465_Na,NaMnPCO7,Na5Mn2P2(CO7)2,3.611596209885063,150.3489705497081,424.1132042347871,542.9997721974468,1531.7256409765666,0.541389474999988,0.019132283636364003,0.0040370912000130005,0.09090909090909001,0.2,0.056828403091353,3
mp-769486_Na,Na3Ni2P2(CO7)2,Na5Ni2P2(CO7)2,3.864610799051721,98.84444186871173,290.7836502741711,381.99529747206344,1123.7656350372408,0.603742925000005,0.041895762391304006,0.027074944575006,0.130434782608695,0.2,0.016761788141745,2
mp-769506_Na,Na2FePCO7,Na5Fe2P2(CO7)2,2.753800811551716,49.94691127830643,141.2037802084733,137.54384481270182,388.847084532264,0.0,0.014502741041666002,0.006380755999986,0.16666666666666602,0.2,0.026248479512239003,1
mp-769529_Na,Na2MnPCO7,Na5Mn2P2(CO7)2,3.165659641551745,50.116323516569366,140.66593608488685,158.6512227393543,445.3004768050236,0.0,0.011072701249999001,0.002540518600013,0.16666666666666602,0.2,0.005333227300368001,1
mp-769532_Na,Na4V2C4SO16,Na6V2C4SO16,2.300817919051727,93.07365510151392,251.1025302170486,214.14553344920347,577.7412010426133,0.0,0.0,0.0,0.148148148148148,0.206896551724137,0.023353186019034,1
mp-769542_Na,Na4Cr2As(CO4)4,Na6Cr2As(CO4)4,3.036276904051721,86.33307156266021,253.11688689394214,262.13111124154966,768.5329577015484,1.162812354999999,0.08492972130658001,0.06412289686781701,0.148148148148148,0.206896551724137,0.020452863259504003,2
mp-769570_Na,Na3Fe2P(CO4)4,Na6Fe2P(CO4)4,3.359924674885058,137.5291660407657,355.6518856294304,462.0876384967329,1194.9635461957218,1.426312704999972,0.08860630009615601,0.077350134166667,0.115384615384615,0.206896551724137,0.09467806839956001,2
mp-769599_Na,NaCrPCO7,Na3CrPCO7,3.031012679051716,194.25186965900957,550.0736393236759,588.7798798659595,1667.2801752021828,2.750611829999968,0.056423033579551,0.01195674263621,0.09090909090909001,0.23076923076923,0.073593047086824,2
mp-769713_Na,Na4B4Sb2SO16,Na6B4Sb2SO16,2.051491209051722,75.20499399728025,241.55598589988867,154.28238406220797,495.54998156744335,0.0,0.058214908564814004,0.072689870129321,0.148148148148148,0.206896551724137,0.051113367705172004,1
mp-770475_Na,Na2BiBAsO7,Na3BiBAsO7,3.6204089015517162,56.34373477279911,236.93232638252633,203.98735891811086,857.7919035006548,0.0,0.068633205382657,0.022576822807114,0.16666666666666602,0.23076923076923,0.030114456553893002,1
mp-770525_Na,Na4Mn2C4SO16,Na6Mn2C4SO16,3.737696424051723,91.7995847827752,249.4764572601922,343.11897977201187,932.4672621865129,0.0,0.029121994876541,0.0,0.148148148148148,0.206896551724137,0.031714388718323,1
mp-770548_Na,Na4Cr2P(CO4)4,Na6Cr2P(CO4)4,2.998660504051716,92.9094338496565,259.0487091913328,278.6038497387706,776.7991328776286,0.7659756749999921,0.063655591954731,0.043333944964079,0.148148148148148,0.206896551724137,0.021816126497108002,2
mp-770560_Na,Na4Cr2C4SO16,Na6Cr2C4SO16,2.085979849051714,92.73403382297106,254.27020683357378,193.44132587599773,530.4025276690464,0.0,0.004407401219133,0.015969924653212002,0.148148148148148,0.206896551724137,0.039852922375281,1
mp-770646_Na,NaSnAsCO7,Na3SnAsCO7,2.203955641551719,138.64959957754283,465.5698707319389,305.57756718781235,1026.0953431361613,0.0,0.026341233030268002,0.079585738397435,0.09090909090909001,0.23076923076923,0.080478990060486,1
mp-770708_Na,Na2SiBSbO7,Na3SiBSbO7,1.695607211551721,78.45370588477671,266.009314250447,133.0266694711851,451.04731158298597,0.0,0.078960036666656,0.080339962475962,0.16666666666666602,0.23076923076923,0.012039033318278,1
mp-770765_Na,Na2MnBAsO7,Na3MnBAsO7,3.503137209051718,83.3286750888558,261.2734159836843,291.9117822847518,915.2766252684925,0.0,0.05580230569451101,0.016846963616046002,0.16666666666666602,0.23076923076923,0.026737093069887002,1
mp-770795_Na,Na2CuBSO7,Na3CuBSO7,3.032991951551726,93.25916303902316,274.0391439820014,282.85429090580743,831.1585181075349,0.0,0.081586021526446,0.08911558653846001,0.16666666666666602,0.23076923076923,0.003459685322988,1
mp-770820_Na,NaCoCSO7,Na2CoCSO7,3.832828926551731,102.69387073607363,275.9733829520708,393.60803833678733,1057.7587651370352,0.0,0.030786000530303004,0.034266435833324005,0.09090909090909001,0.16666666666666602,0.05193647975937601,1
mp-770821_Na,NaFeAsCO7,Na3FeAsCO7,3.469605169051721,165.5728782903828,529.9547916039072,574.4725143710837,1838.733884312644,1.841020130000004,0.044741147196979004,0.0,0.09090909090909001,0.23076923076923,0.007168509450685001,2
mp-770829_Na,NaCrCSO7,Na2CrCSO7,2.496419471551721,105.49806345893563,264.14319962585546,263.3674198298861,659.412226823959,0.0,0.045973252272724,0.053633645796243,0.09090909090909001,0.16666666666666602,0.09211636918527101,1
mp-770900_Na,NaMnAsCO7,Na3MnAsCO7,3.390345429051724,166.03802903051624,519.4772402930176,562.9262727723682,1761.2072871238363,0.9180205450000181,0.012315709429295002,0.0,0.09090909090909001,0.23076923076923,0.062758297887686,2
mp-770912_Na,Na2MnSiCO7,Na3MnSiCO7,3.170831431551722,97.10704343897869,282.33569187407056,307.91006556137205,895.2388860432051,0.0,0.021623773910588003,0.0,0.16666666666666602,0.23076923076923,0.035664476688423,1
mp-770940_Na,Na2NiAsCO7,Na3NiAsCO7,3.856678581551722,82.0644075153952,272.454836747416,316.4960427723569,1050.7707333239302,0.0,0.016718646132482,0.0,0.16666666666666602,0.23076923076923,0.011813930942475001,1
mp-770947_Na,NaVSiCO7,Na3VSiCO7,2.9326560578017262,197.06767998607802,562.9188063372017,577.9317255081036,1650.847247455311,1.059756117500001,0.088130306363638,0.0,0.09090909090909001,0.23076923076923,0.026909028376574003,2
